date,well,find,chem,area,wqo
9/21/1999,04N23W16B07S,37.4,nitrate_as_no3,miramonte,45
10/5/1999,04N23W16B07S,8.60679,nitrate_as_n,miramonte,10
10/5/1999,04N23W16B07S,38.1,nitrate_as_no3,miramonte,45
10/19/1999,04N23W16B07S,8.65197,nitrate_as_n,miramonte,10
10/19/1999,04N23W16B07S,38.3,nitrate_as_no3,miramonte,45
11/2/1999,04N23W16B07S,9.32967,nitrate_as_n,miramonte,10
11/2/1999,04N23W16B07S,41.3,nitrate_as_no3,miramonte,45
11/16/1999,04N23W16B07S,8.17758,nitrate_as_n,miramonte,10
11/16/1999,04N23W16B07S,36.2,nitrate_as_no3,miramonte,45
12/2/1999,04N23W16B07S,8.69715,nitrate_as_n,miramonte,10
12/2/1999,04N23W16B07S,38.5,nitrate_as_no3,miramonte,45
12/13/1999,04N23W16B07S,8.74233,nitrate_as_n,miramonte,10
12/13/1999,04N23W16B07S,38.7,nitrate_as_no3,miramonte,45
1/26/2000,04N23W16B07S,8.74233,nitrate_as_n,miramonte,10
1/26/2000,04N23W16B07S,38.7,nitrate_as_no3,miramonte,45
2/3/2000,04N23W16B07S,8.74233,nitrate_as_n,miramonte,10
2/3/2000,04N23W16B07S,38.7,nitrate_as_no3,miramonte,45
2/25/2000,04N23W16B07S,8.5842,nitrate_as_n,miramonte,10
2/25/2000,04N23W16B07S,38,nitrate_as_no3,miramonte,45
3/16/2000,04N23W16B07S,9.9396,nitrate_as_n,miramonte,10
3/16/2000,04N23W16B07S,44,nitrate_as_no3,miramonte,45
3/20/2000,04N23W16B07S,10.3914,nitrate_as_n,miramonte,10
3/20/2000,04N23W16B07S,46,nitrate_as_no3,miramonte,45
6/13/2000,04N23W16B07S,13.50882,nitrate_as_n,miramonte,10
6/13/2000,04N23W16B07S,59.8,nitrate_as_no3,miramonte,45
7/14/2000,04N23W16B07S,11.61126,nitrate_as_n,miramonte,10
7/14/2000,04N23W16B07S,51.4,nitrate_as_no3,miramonte,45
7/27/2000,04N23W16B07S,10.79802,nitrate_as_n,miramonte,10
7/27/2000,04N23W16B07S,47.8,nitrate_as_no3,miramonte,45
8/8/2000,04N23W16B07S,10.75284,nitrate_as_n,miramonte,10
8/8/2000,04N23W16B07S,47.6,nitrate_as_no3,miramonte,45
8/14/2000,04N23W16B07S,10.57212,nitrate_as_n,miramonte,10
8/14/2000,04N23W16B07S,46.8,nitrate_as_no3,miramonte,45
8/24/2000,04N23W16B07S,9.42003,nitrate_as_n,miramonte,10
8/24/2000,04N23W16B07S,41.7,nitrate_as_no3,miramonte,45
8/31/2000,04N23W16B07S,9.42003,nitrate_as_n,miramonte,10
8/31/2000,04N23W16B07S,41.7,nitrate_as_no3,miramonte,45
9/7/2000,04N23W16B07S,10.14291,nitrate_as_n,miramonte,10
9/7/2000,04N23W16B07S,44.9,nitrate_as_no3,miramonte,45
9/14/2000,04N23W16B07S,10.05255,nitrate_as_n,miramonte,10
9/14/2000,04N23W16B07S,44.5,nitrate_as_no3,miramonte,45
9/21/2000,04N23W16B07S,9.30708,nitrate_as_n,miramonte,10
9/21/2000,04N23W16B07S,41.2,nitrate_as_no3,miramonte,45
9/28/2000,04N23W16B07S,9.14895,nitrate_as_n,miramonte,10
9/28/2000,04N23W16B07S,40.5,nitrate_as_no3,miramonte,45
10/24/2000,04N23W16B07S,9.17154,nitrate_as_n,miramonte,10
10/24/2000,04N23W16B07S,40.6,nitrate_as_no3,miramonte,45
1/5/2001,04N23W16B07S,8.49384,nitrate_as_n,miramonte,10
1/5/2001,04N23W16B07S,37.6,nitrate_as_no3,miramonte,45
1/12/2001,04N23W16B07S,10.32363,nitrate_as_n,miramonte,10
1/12/2001,04N23W16B07S,45.7,nitrate_as_no3,miramonte,45
1/25/2001,04N23W16B07S,10.27845,nitrate_as_n,miramonte,10
1/25/2001,04N23W16B07S,45.5,nitrate_as_no3,miramonte,45
2/1/2001,04N23W16B07S,10.86579,nitrate_as_n,miramonte,10
2/1/2001,04N23W16B07S,48.1,nitrate_as_no3,miramonte,45
2/7/2001,04N23W16B07S,11.5209,nitrate_as_n,miramonte,10
2/7/2001,04N23W16B07S,51,nitrate_as_no3,miramonte,45
2/14/2001,04N23W16B07S,12.22119,nitrate_as_n,miramonte,10
2/14/2001,04N23W16B07S,54.1,nitrate_as_no3,miramonte,45
2/22/2001,04N23W16B07S,13.26033,nitrate_as_n,miramonte,10
2/22/2001,04N23W16B07S,58.7,nitrate_as_no3,miramonte,45
3/1/2001,04N23W16B07S,13.03443,nitrate_as_n,miramonte,10
3/1/2001,04N23W16B07S,57.7,nitrate_as_no3,miramonte,45
3/9/2001,04N23W16B07S,12.4245,nitrate_as_n,miramonte,10
3/9/2001,04N23W16B07S,55,nitrate_as_no3,miramonte,45
3/16/2001,04N23W16B07S,13.35069,nitrate_as_n,miramonte,10
3/16/2001,04N23W16B07S,59.1,nitrate_as_no3,miramonte,45
3/29/2001,04N23W16B07S,14.99976,nitrate_as_n,miramonte,10
3/29/2001,04N23W16B07S,66.4,nitrate_as_no3,miramonte,45
4/6/2001,04N23W16B07S,13.98321,nitrate_as_n,miramonte,10
4/6/2001,04N23W16B07S,61.9,nitrate_as_no3,miramonte,45
4/13/2001,04N23W16B07S,14.84163,nitrate_as_n,miramonte,10
4/13/2001,04N23W16B07S,65.7,nitrate_as_no3,miramonte,45
4/20/2001,04N23W16B07S,14.63832,nitrate_as_n,miramonte,10
4/20/2001,04N23W16B07S,64.8,nitrate_as_no3,miramonte,45
4/26/2001,04N23W16B07S,14.0058,nitrate_as_n,miramonte,10
4/26/2001,04N23W16B07S,62,nitrate_as_no3,miramonte,45
5/4/2001,04N23W16B07S,14.72868,nitrate_as_n,miramonte,10
5/4/2001,04N23W16B07S,65.2,nitrate_as_no3,miramonte,45
5/10/2001,04N23W16B07S,14.11875,nitrate_as_n,miramonte,10
5/10/2001,04N23W16B07S,62.5,nitrate_as_no3,miramonte,45
5/18/2001,04N23W16B07S,14.32206,nitrate_as_n,miramonte,10
5/18/2001,04N23W16B07S,63.4,nitrate_as_no3,miramonte,45
5/24/2001,04N23W16B07S,14.05098,nitrate_as_n,miramonte,10
5/24/2001,04N23W16B07S,62.2,nitrate_as_no3,miramonte,45
5/31/2001,04N23W16B07S,13.84767,nitrate_as_n,miramonte,10
5/31/2001,04N23W16B07S,61.3,nitrate_as_no3,miramonte,45
6/8/2001,04N23W16B07S,13.75731,nitrate_as_n,miramonte,10
6/8/2001,04N23W16B07S,60.9,nitrate_as_no3,miramonte,45
6/14/2001,04N23W16B07S,13.82508,nitrate_as_n,miramonte,10
6/14/2001,04N23W16B07S,61.2,nitrate_as_no3,miramonte,45
6/20/2001,04N23W16B07S,13.37328,nitrate_as_n,miramonte,10
6/20/2001,04N23W16B07S,59.2,nitrate_as_no3,miramonte,45
6/28/2001,04N23W16B07S,13.21515,nitrate_as_n,miramonte,10
6/28/2001,04N23W16B07S,58.5,nitrate_as_no3,miramonte,45
7/6/2001,04N23W16B07S,11.47572,nitrate_as_n,miramonte,10
7/6/2001,04N23W16B07S,50.8,nitrate_as_no3,miramonte,45
7/12/2001,04N23W16B07S,11.18205,nitrate_as_n,miramonte,10
7/12/2001,04N23W16B07S,49.5,nitrate_as_no3,miramonte,45
7/20/2001,04N23W16B07S,11.90493,nitrate_as_n,miramonte,10
7/20/2001,04N23W16B07S,52.7,nitrate_as_no3,miramonte,45
7/27/2001,04N23W16B07S,11.92752,nitrate_as_n,miramonte,10
7/27/2001,04N23W16B07S,52.8,nitrate_as_no3,miramonte,45
8/3/2001,04N23W16B07S,10.8432,nitrate_as_n,miramonte,10
8/3/2001,04N23W16B07S,48,nitrate_as_no3,miramonte,45
8/10/2001,04N23W16B07S,10.66248,nitrate_as_n,miramonte,10
8/10/2001,04N23W16B07S,47.2,nitrate_as_no3,miramonte,45
8/16/2001,04N23W16B07S,11.13687,nitrate_as_n,miramonte,10
8/16/2001,04N23W16B07S,49.3,nitrate_as_no3,miramonte,45
8/24/2001,04N23W16B07S,11.45313,nitrate_as_n,miramonte,10
8/24/2001,04N23W16B07S,50.7,nitrate_as_no3,miramonte,45
8/31/2001,04N23W16B07S,11.24982,nitrate_as_n,miramonte,10
8/31/2001,04N23W16B07S,49.8,nitrate_as_no3,miramonte,45
9/6/2001,04N23W16B07S,10.02996,nitrate_as_n,miramonte,10
9/6/2001,04N23W16B07S,44.4,nitrate_as_no3,miramonte,45
9/13/2001,04N23W16B07S,11.5209,nitrate_as_n,miramonte,10
9/13/2001,04N23W16B07S,51,nitrate_as_no3,miramonte,45
9/21/2001,04N23W16B07S,9.30708,nitrate_as_n,miramonte,10
9/21/2001,04N23W16B07S,41.2,nitrate_as_no3,miramonte,45
9/28/2001,04N23W16B07S,10.25586,nitrate_as_n,miramonte,10
9/28/2001,04N23W16B07S,45.4,nitrate_as_no3,miramonte,45
10/5/2001,04N23W16B07S,9.84924,nitrate_as_n,miramonte,10
10/5/2001,04N23W16B07S,43.6,nitrate_as_no3,miramonte,45
10/11/2001,04N23W16B07S,9.64593,nitrate_as_n,miramonte,10
10/11/2001,04N23W16B07S,42.7,nitrate_as_no3,miramonte,45
10/19/2001,04N23W16B07S,9.87183,nitrate_as_n,miramonte,10
10/19/2001,04N23W16B07S,43.7,nitrate_as_no3,miramonte,45
10/26/2001,04N23W16B07S,9.08118,nitrate_as_n,miramonte,10
10/26/2001,04N23W16B07S,40.2,nitrate_as_no3,miramonte,45
11/1/2001,04N23W16B07S,7.2288,nitrate_as_n,miramonte,10
11/1/2001,04N23W16B07S,32,nitrate_as_no3,miramonte,45
11/8/2001,04N23W16B07S,10.32363,nitrate_as_n,miramonte,10
11/8/2001,04N23W16B07S,45.7,nitrate_as_no3,miramonte,45
11/15/2001,04N23W16B07S,9.39744,nitrate_as_n,miramonte,10
11/15/2001,04N23W16B07S,41.6,nitrate_as_no3,miramonte,45
11/26/2001,04N23W16B07S,9.14895,nitrate_as_n,miramonte,10
11/26/2001,04N23W16B07S,40.5,nitrate_as_no3,miramonte,45
11/30/2001,04N23W16B07S,10.27845,nitrate_as_n,miramonte,10
11/30/2001,04N23W16B07S,45.5,nitrate_as_no3,miramonte,45
12/6/2001,04N23W16B07S,9.32967,nitrate_as_n,miramonte,10
12/6/2001,04N23W16B07S,41.3,nitrate_as_no3,miramonte,45
12/13/2001,04N23W16B07S,9.75888,nitrate_as_n,miramonte,10
12/13/2001,04N23W16B07S,43.2,nitrate_as_no3,miramonte,45
12/20/2001,04N23W16B07S,10.34622,nitrate_as_n,miramonte,10
12/20/2001,04N23W16B07S,45.8,nitrate_as_no3,miramonte,45
12/28/2001,04N23W16B07S,10.8432,nitrate_as_n,miramonte,10
12/28/2001,04N23W16B07S,48,nitrate_as_no3,miramonte,45
1/3/2002,04N23W16B07S,10.66248,nitrate_as_n,miramonte,10
1/3/2002,04N23W16B07S,47.2,nitrate_as_no3,miramonte,45
1/10/2002,04N23W16B07S,10.95615,nitrate_as_n,miramonte,10
1/10/2002,04N23W16B07S,48.5,nitrate_as_no3,miramonte,45
1/17/2002,04N23W16B07S,11.58867,nitrate_as_n,miramonte,10
1/17/2002,04N23W16B07S,51.3,nitrate_as_no3,miramonte,45
1/24/2002,04N23W16B07S,11.15946,nitrate_as_n,miramonte,10
1/24/2002,04N23W16B07S,49.4,nitrate_as_no3,miramonte,45
1/31/2002,04N23W16B07S,11.20464,nitrate_as_n,miramonte,10
1/31/2002,04N23W16B07S,49.6,nitrate_as_no3,miramonte,45
2/7/2002,04N23W16B07S,11.40795,nitrate_as_n,miramonte,10
2/7/2002,04N23W16B07S,50.5,nitrate_as_no3,miramonte,45
2/14/2002,04N23W16B07S,0.14,boron,miramonte,0.5
2/14/2002,04N23W16B07S,0.14,boron,miramonte,0.5
2/14/2002,04N23W16B07S,57,chloride,miramonte,100
2/14/2002,04N23W16B07S,57,chloride,miramonte,100
2/14/2002,04N23W16B07S,11.11428,nitrate_as_n,miramonte,10
2/14/2002,04N23W16B07S,49.2,nitrate_as_no3,miramonte,45
2/14/2002,04N23W16B07S,46,sulfate,miramonte,300
2/14/2002,04N23W16B07S,46,sulfate,miramonte,300
2/14/2002,04N23W16B07S,420,tds,miramonte,800
2/21/2002,04N23W16B07S,10.91097,nitrate_as_n,miramonte,10
2/21/2002,04N23W16B07S,48.3,nitrate_as_no3,miramonte,45
2/28/2002,04N23W16B07S,11.79198,nitrate_as_n,miramonte,10
2/28/2002,04N23W16B07S,52.2,nitrate_as_no3,miramonte,45
3/7/2002,04N23W16B07S,11.85975,nitrate_as_n,miramonte,10
3/7/2002,04N23W16B07S,52.5,nitrate_as_no3,miramonte,45
3/14/2002,04N23W16B07S,10.48176,nitrate_as_n,miramonte,10
3/14/2002,04N23W16B07S,46.4,nitrate_as_no3,miramonte,45
3/21/2002,04N23W16B07S,10.57212,nitrate_as_n,miramonte,10
3/21/2002,04N23W16B07S,46.8,nitrate_as_no3,miramonte,45
3/28/2002,04N23W16B07S,10.27845,nitrate_as_n,miramonte,10
3/28/2002,04N23W16B07S,45.5,nitrate_as_no3,miramonte,45
4/4/2002,04N23W16B07S,10.45917,nitrate_as_n,miramonte,10
4/4/2002,04N23W16B07S,46.3,nitrate_as_no3,miramonte,45
4/11/2002,04N23W16B07S,9.66852,nitrate_as_n,miramonte,10
4/11/2002,04N23W16B07S,42.8,nitrate_as_no3,miramonte,45
4/18/2002,04N23W16B07S,9.87183,nitrate_as_n,miramonte,10
4/18/2002,04N23W16B07S,43.7,nitrate_as_no3,miramonte,45
4/25/2002,04N23W16B07S,9.98478,nitrate_as_n,miramonte,10
4/25/2002,04N23W16B07S,44.2,nitrate_as_no3,miramonte,45
5/2/2002,04N23W16B07S,9.17154,nitrate_as_n,miramonte,10
5/2/2002,04N23W16B07S,40.6,nitrate_as_no3,miramonte,45
5/10/2002,04N23W16B07S,9.19413,nitrate_as_n,miramonte,10
5/10/2002,04N23W16B07S,40.7,nitrate_as_no3,miramonte,45
5/16/2002,04N23W16B07S,9.53298,nitrate_as_n,miramonte,10
5/16/2002,04N23W16B07S,42.2,nitrate_as_no3,miramonte,45
5/23/2002,04N23W16B07S,9.98478,nitrate_as_n,miramonte,10
5/23/2002,04N23W16B07S,44.2,nitrate_as_no3,miramonte,45
5/31/2002,04N23W16B07S,9.23931,nitrate_as_n,miramonte,10
5/31/2002,04N23W16B07S,40.9,nitrate_as_no3,miramonte,45
6/6/2002,04N23W16B07S,9.57816,nitrate_as_n,miramonte,10
6/6/2002,04N23W16B07S,42.4,nitrate_as_no3,miramonte,45
6/14/2002,04N23W16B07S,9.32967,nitrate_as_n,miramonte,10
6/14/2002,04N23W16B07S,41.3,nitrate_as_no3,miramonte,45
6/20/2002,04N23W16B07S,9.2619,nitrate_as_n,miramonte,10
6/20/2002,04N23W16B07S,41,nitrate_as_no3,miramonte,45
6/28/2002,04N23W16B07S,9.21672,nitrate_as_n,miramonte,10
6/28/2002,04N23W16B07S,40.8,nitrate_as_no3,miramonte,45
7/5/2002,04N23W16B07S,9.12636,nitrate_as_n,miramonte,10
7/5/2002,04N23W16B07S,40.4,nitrate_as_no3,miramonte,45
7/11/2002,04N23W16B07S,8.96823,nitrate_as_n,miramonte,10
7/11/2002,04N23W16B07S,39.7,nitrate_as_no3,miramonte,45
7/18/2002,04N23W16B07S,8.96823,nitrate_as_n,miramonte,10
7/18/2002,04N23W16B07S,39.7,nitrate_as_no3,miramonte,45
7/30/2002,04N23W16B07S,8.29053,nitrate_as_n,miramonte,10
7/30/2002,04N23W16B07S,36.7,nitrate_as_no3,miramonte,45
8/14/2002,04N23W16B07S,7.9065,nitrate_as_n,miramonte,10
8/14/2002,04N23W16B07S,35,nitrate_as_no3,miramonte,45
8/27/2002,04N23W16B07S,8.08722,nitrate_as_n,miramonte,10
8/27/2002,04N23W16B07S,35.8,nitrate_as_no3,miramonte,45
9/10/2002,04N23W16B07S,8.06463,nitrate_as_n,miramonte,10
9/10/2002,04N23W16B07S,35.7,nitrate_as_no3,miramonte,45
9/24/2002,04N23W16B07S,7.72578,nitrate_as_n,miramonte,10
9/24/2002,04N23W16B07S,34.2,nitrate_as_no3,miramonte,45
10/8/2002,04N23W16B07S,8.22276,nitrate_as_n,miramonte,10
10/8/2002,04N23W16B07S,36.4,nitrate_as_no3,miramonte,45
10/23/2002,04N23W16B07S,8.69715,nitrate_as_n,miramonte,10
10/23/2002,04N23W16B07S,38.5,nitrate_as_no3,miramonte,45
11/4/2002,04N23W16B07S,8.5842,nitrate_as_n,miramonte,10
11/4/2002,04N23W16B07S,38,nitrate_as_no3,miramonte,45
11/19/2002,04N23W16B07S,8.06463,nitrate_as_n,miramonte,10
11/19/2002,04N23W16B07S,35.7,nitrate_as_no3,miramonte,45
12/2/2002,04N23W16B07S,8.42607,nitrate_as_n,miramonte,10
12/2/2002,04N23W16B07S,37.3,nitrate_as_no3,miramonte,45
12/17/2002,04N23W16B07S,8.3583,nitrate_as_n,miramonte,10
12/17/2002,04N23W16B07S,37,nitrate_as_no3,miramonte,45
12/30/2002,04N23W16B07S,8.44866,nitrate_as_n,miramonte,10
12/30/2002,04N23W16B07S,37.4,nitrate_as_no3,miramonte,45
1/14/2003,04N23W16B07S,8.47125,nitrate_as_n,miramonte,10
1/14/2003,04N23W16B07S,37.5,nitrate_as_no3,miramonte,45
1/28/2003,04N23W16B07S,10.05255,nitrate_as_n,miramonte,10
1/28/2003,04N23W16B07S,44.5,nitrate_as_no3,miramonte,45
1/30/2003,04N23W16B07S,9.57816,nitrate_as_n,miramonte,10
1/30/2003,04N23W16B07S,42.4,nitrate_as_no3,miramonte,45
2/6/2003,04N23W16B07S,9.44262,nitrate_as_n,miramonte,10
2/6/2003,04N23W16B07S,41.8,nitrate_as_no3,miramonte,45
2/11/2003,04N23W16B07S,9.87183,nitrate_as_n,miramonte,10
2/11/2003,04N23W16B07S,43.7,nitrate_as_no3,miramonte,45
2/18/2003,04N23W16B07S,9.66852,nitrate_as_n,miramonte,10
2/18/2003,04N23W16B07S,42.8,nitrate_as_no3,miramonte,45
2/24/2003,04N23W16B07S,10.07514,nitrate_as_n,miramonte,10
2/24/2003,04N23W16B07S,44.6,nitrate_as_no3,miramonte,45
3/4/2003,04N23W16B07S,10.66248,nitrate_as_n,miramonte,10
3/4/2003,04N23W16B07S,47.2,nitrate_as_no3,miramonte,45
3/11/2003,04N23W16B07S,11.56608,nitrate_as_n,miramonte,10
3/11/2003,04N23W16B07S,51.2,nitrate_as_no3,miramonte,45
3/18/2003,04N23W16B07S,12.33414,nitrate_as_n,miramonte,10
3/18/2003,04N23W16B07S,54.6,nitrate_as_no3,miramonte,45
3/25/2003,04N23W16B07S,12.85371,nitrate_as_n,miramonte,10
3/25/2003,04N23W16B07S,56.9,nitrate_as_no3,miramonte,45
4/1/2003,04N23W16B07S,13.89285,nitrate_as_n,miramonte,10
4/1/2003,04N23W16B07S,61.5,nitrate_as_no3,miramonte,45
4/8/2003,04N23W16B07S,13.53141,nitrate_as_n,miramonte,10
4/8/2003,04N23W16B07S,59.9,nitrate_as_no3,miramonte,45
4/15/2003,04N23W16B07S,14.4576,nitrate_as_n,miramonte,10
4/15/2003,04N23W16B07S,64,nitrate_as_no3,miramonte,45
4/29/2003,04N23W16B07S,12.96666,nitrate_as_n,miramonte,10
4/29/2003,04N23W16B07S,57.4,nitrate_as_no3,miramonte,45
5/7/2003,04N23W16B07S,13.50882,nitrate_as_n,miramonte,10
5/7/2003,04N23W16B07S,59.8,nitrate_as_no3,miramonte,45
5/12/2003,04N23W16B07S,13.53141,nitrate_as_n,miramonte,10
5/12/2003,04N23W16B07S,59.9,nitrate_as_no3,miramonte,45
5/20/2003,04N23W16B07S,14.0058,nitrate_as_n,miramonte,10
5/20/2003,04N23W16B07S,62,nitrate_as_no3,miramonte,45
5/27/2003,04N23W16B07S,12.98925,nitrate_as_n,miramonte,10
5/27/2003,04N23W16B07S,57.5,nitrate_as_no3,miramonte,45
6/3/2003,04N23W16B07S,13.91544,nitrate_as_n,miramonte,10
6/3/2003,04N23W16B07S,61.6,nitrate_as_no3,miramonte,45
6/17/2003,04N23W16B07S,14.20911,nitrate_as_n,miramonte,10
6/17/2003,04N23W16B07S,62.9,nitrate_as_no3,miramonte,45
6/23/2003,04N23W16B07S,13.96062,nitrate_as_n,miramonte,10
6/23/2003,04N23W16B07S,61.8,nitrate_as_no3,miramonte,45
8/5/2003,04N23W16B07S,12.69558,nitrate_as_n,miramonte,10
8/5/2003,04N23W16B07S,56.2,nitrate_as_no3,miramonte,45
8/12/2003,04N23W16B07S,12.13083,nitrate_as_n,miramonte,10
8/12/2003,04N23W16B07S,53.7,nitrate_as_no3,miramonte,45
8/19/2003,04N23W16B07S,12.13083,nitrate_as_n,miramonte,10
8/19/2003,04N23W16B07S,53.7,nitrate_as_no3,miramonte,45
8/26/2003,04N23W16B07S,11.76939,nitrate_as_n,miramonte,10
8/26/2003,04N23W16B07S,52.1,nitrate_as_no3,miramonte,45
9/2/2003,04N23W16B07S,11.20464,nitrate_as_n,miramonte,10
9/2/2003,04N23W16B07S,49.6,nitrate_as_no3,miramonte,45
9/9/2003,04N23W16B07S,11.13687,nitrate_as_n,miramonte,10
9/9/2003,04N23W16B07S,49.3,nitrate_as_no3,miramonte,45
9/16/2003,04N23W16B07S,11.36277,nitrate_as_n,miramonte,10
9/16/2003,04N23W16B07S,50.3,nitrate_as_no3,miramonte,45
9/23/2003,04N23W16B07S,10.93356,nitrate_as_n,miramonte,10
9/23/2003,04N23W16B07S,48.4,nitrate_as_no3,miramonte,45
9/30/2003,04N23W16B07S,11.13687,nitrate_as_n,miramonte,10
9/30/2003,04N23W16B07S,49.3,nitrate_as_no3,miramonte,45
10/7/2003,04N23W16B07S,10.63989,nitrate_as_n,miramonte,10
10/7/2003,04N23W16B07S,47.1,nitrate_as_no3,miramonte,45
10/14/2003,04N23W16B07S,10.59471,nitrate_as_n,miramonte,10
10/14/2003,04N23W16B07S,46.9,nitrate_as_no3,miramonte,45
10/21/2003,04N23W16B07S,9.82665,nitrate_as_n,miramonte,10
10/21/2003,04N23W16B07S,43.5,nitrate_as_no3,miramonte,45
10/29/2003,04N23W16B07S,9.4878,nitrate_as_n,miramonte,10
10/29/2003,04N23W16B07S,42,nitrate_as_no3,miramonte,45
11/4/2003,04N23W16B07S,9.73629,nitrate_as_n,miramonte,10
11/4/2003,04N23W16B07S,43.1,nitrate_as_no3,miramonte,45
11/11/2003,04N23W16B07S,10.23327,nitrate_as_n,miramonte,10
11/11/2003,04N23W16B07S,45.3,nitrate_as_no3,miramonte,45
11/18/2003,04N23W16B07S,9.87183,nitrate_as_n,miramonte,10
11/18/2003,04N23W16B07S,43.7,nitrate_as_no3,miramonte,45
11/25/2003,04N23W16B07S,9.73629,nitrate_as_n,miramonte,10
11/25/2003,04N23W16B07S,43.1,nitrate_as_no3,miramonte,45
12/2/2003,04N23W16B07S,9.46521,nitrate_as_n,miramonte,10
12/2/2003,04N23W16B07S,41.9,nitrate_as_no3,miramonte,45
12/9/2003,04N23W16B07S,9.96219,nitrate_as_n,miramonte,10
12/9/2003,04N23W16B07S,44.1,nitrate_as_no3,miramonte,45
12/16/2003,04N23W16B07S,9.80406,nitrate_as_n,miramonte,10
12/16/2003,04N23W16B07S,43.4,nitrate_as_no3,miramonte,45
12/23/2003,04N23W16B07S,9.35226,nitrate_as_n,miramonte,10
12/23/2003,04N23W16B07S,41.4,nitrate_as_no3,miramonte,45
12/30/2003,04N23W16B07S,8.15499,nitrate_as_n,miramonte,10
12/30/2003,04N23W16B07S,36.1,nitrate_as_no3,miramonte,45
1/6/2004,04N23W16B07S,9.53298,nitrate_as_n,miramonte,10
1/6/2004,04N23W16B07S,42.2,nitrate_as_no3,miramonte,45
1/20/2004,04N23W16B07S,9.42003,nitrate_as_n,miramonte,10
1/20/2004,04N23W16B07S,41.7,nitrate_as_no3,miramonte,45
1/27/2004,04N23W16B07S,9.42003,nitrate_as_n,miramonte,10
1/27/2004,04N23W16B07S,41.7,nitrate_as_no3,miramonte,45
2/24/2004,04N23W16B07S,9.66852,nitrate_as_n,miramonte,10
2/24/2004,04N23W16B07S,42.8,nitrate_as_no3,miramonte,45
3/2/2004,04N23W16B07S,9.39744,nitrate_as_n,miramonte,10
3/2/2004,04N23W16B07S,41.6,nitrate_as_no3,miramonte,45
3/9/2004,04N23W16B07S,10.59471,nitrate_as_n,miramonte,10
3/9/2004,04N23W16B07S,46.9,nitrate_as_no3,miramonte,45
3/16/2004,04N23W16B07S,11.95011,nitrate_as_n,miramonte,10
3/16/2004,04N23W16B07S,52.9,nitrate_as_no3,miramonte,45
3/22/2004,04N23W16B07S,11.295,nitrate_as_n,miramonte,10
3/22/2004,04N23W16B07S,50,nitrate_as_no3,miramonte,45
3/30/2004,04N23W16B07S,12.04047,nitrate_as_n,miramonte,10
3/30/2004,04N23W16B07S,53.3,nitrate_as_no3,miramonte,45
4/6/2004,04N23W16B07S,12.06306,nitrate_as_n,miramonte,10
4/6/2004,04N23W16B07S,53.4,nitrate_as_no3,miramonte,45
4/12/2004,04N23W16B07S,12.13083,nitrate_as_n,miramonte,10
4/12/2004,04N23W16B07S,53.7,nitrate_as_no3,miramonte,45
4/19/2004,04N23W16B07S,12.33414,nitrate_as_n,miramonte,10
4/19/2004,04N23W16B07S,54.6,nitrate_as_no3,miramonte,45
4/26/2004,04N23W16B07S,12.85371,nitrate_as_n,miramonte,10
4/26/2004,04N23W16B07S,56.9,nitrate_as_no3,miramonte,45
5/3/2004,04N23W16B07S,12.6504,nitrate_as_n,miramonte,10
5/3/2004,04N23W16B07S,56,nitrate_as_no3,miramonte,45
5/11/2004,04N23W16B07S,12.96666,nitrate_as_n,miramonte,10
5/11/2004,04N23W16B07S,57.4,nitrate_as_no3,miramonte,45
5/18/2004,04N23W16B07S,13.05702,nitrate_as_n,miramonte,10
5/18/2004,04N23W16B07S,57.8,nitrate_as_no3,miramonte,45
6/1/2004,04N23W16B07S,11.02392,nitrate_as_n,miramonte,10
6/1/2004,04N23W16B07S,48.8,nitrate_as_no3,miramonte,45
6/8/2004,04N23W16B07S,12.35673,nitrate_as_n,miramonte,10
6/8/2004,04N23W16B07S,54.7,nitrate_as_no3,miramonte,45
6/29/2004,04N23W16B07S,11.85975,nitrate_as_n,miramonte,10
6/29/2004,04N23W16B07S,52.5,nitrate_as_no3,miramonte,45
7/6/2004,04N23W16B07S,11.83716,nitrate_as_n,miramonte,10
7/6/2004,04N23W16B07S,52.4,nitrate_as_no3,miramonte,45
7/15/2004,04N23W16B07S,11.61126,nitrate_as_n,miramonte,10
7/15/2004,04N23W16B07S,51.4,nitrate_as_no3,miramonte,45
7/20/2004,04N23W16B07S,9.62334,nitrate_as_n,miramonte,10
7/20/2004,04N23W16B07S,42.6,nitrate_as_no3,miramonte,45
7/27/2004,04N23W16B07S,11.40795,nitrate_as_n,miramonte,10
7/27/2004,04N23W16B07S,50.5,nitrate_as_no3,miramonte,45
8/4/2004,04N23W16B07S,9.9396,nitrate_as_n,miramonte,10
8/4/2004,04N23W16B07S,44,nitrate_as_no3,miramonte,45
8/10/2004,04N23W16B07S,10.70766,nitrate_as_n,miramonte,10
8/10/2004,04N23W16B07S,47.4,nitrate_as_no3,miramonte,45
8/16/2004,04N23W16B07S,10.50435,nitrate_as_n,miramonte,10
8/16/2004,04N23W16B07S,46.5,nitrate_as_no3,miramonte,45
8/24/2004,04N23W16B07S,9.98478,nitrate_as_n,miramonte,10
8/24/2004,04N23W16B07S,44.2,nitrate_as_no3,miramonte,45
8/31/2004,04N23W16B07S,9.89442,nitrate_as_n,miramonte,10
8/31/2004,04N23W16B07S,43.8,nitrate_as_no3,miramonte,45
